TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
54,0.02608372,0.0489143,0.04042699,0.02337458,0.01487122,0.06367099,0.007717086,0.001896186,0.03548156,0.02180404,0.02026684,0.001067087,0.01960245,0.001063412,0.2053729,0.00121865,0.02337644,0.01614622,0.01293593,0.007167174,5.477959E-05,0.0295735,3.079723E-06,0.0001719671,0.06559929,0.0002147481,0.004765777,0.0008511649,0.007549864,2.631494E-05,0.006436075,0.0001094926,0.01075367,0.01161743,0.006893105,0.02298502,0.02568033,0.05232527,0.006193377,0.0009072628,0.0213797,0.1492474,0.2774931,0.008922645,0.05029964,0.001411891,0.5780566,0.04519231,0.2024969,0.0006376578,0.01361414,0.7560113,0.002868269,0.06158581,0.01340312,0.02824655,0.1386485,0.8943413,2.103254,0.6475155,0.2429161,0.1514934,0.02797719,0.01326572,0.01226036,5.1071,0.02505289,0.003078275,0.07464595,0.1899166,5.722228,4.604602,17.31906,24.74867,41.79102,3.476579,33.65416,71.77708
55,0.02613469,0.04864706,0.04052,0.02344538,0.01490206,0.06358394,0.007710495,0.001890685,0.03549118,0.0217851,0.02025638,0.001067019,0.01964201,0.001064411,0.2082888,0.001213748,0.02331637,0.01497639,0.01290535,0.007127653,4.409844E-05,0.03000949,2.375209E-06,0.000140701,0.06583338,0.0002150372,0.004842353,0.0008345962,0.00744056,2.635466E-05,0.00639601,0.0001033327,0.01075496,0.01157969,0.004681143,0.02111127,0.02492917,0.05167673,0.006274022,0.0009336022,0.02014186,0.1494651,0.2933397,0.008712704,0.05111732,0.001372869,0.5646273,0.0436455,0.1957107,0.0006335822,0.01371386,0.7680785,0.002959826,0.06037264,0.01330406,0.02275954,0.1258639,0.9016699,1.921912,0.5283478,0.2171029,0.140054,0.01806366,0.01108212,0.01136935,5.158721,0.0323813,0.00273954,0.06788248,0.1923068,5.287667,4.587799,17.77528,24.84991,41.8868,3.46038,33.85191,72.14268
56,0.02618807,0.04840714,0.04061635,0.02351766,0.01493412,0.06350788,0.007705095,0.001885857,0.03550261,0.02176701,0.02025104,0.001067109,0.01968381,0.001066271,0.2110319,0.00120004,0.02318414,0.01371178,0.01288424,0.007056807,3.406687E-05,0.03028868,1.880199E-06,0.0001145042,0.0660916,0.0002114012,0.00491479,0.0008050082,0.007281572,2.637984E-05,0.006361228,9.595368E-05,0.01075961,0.01145921,0.003069729,0.0190003,0.02403348,0.05071921,0.006359178,0.0009535486,0.01887918,0.1496829,0.3107761,0.008430458,0.05194458,0.001284265,0.5454409,0.0420113,0.1886936,0.0006298019,0.01383149,0.7826754,0.003045355,0.05851891,0.01318194,0.01803707,0.1090108,1.047312,1.669896,0.4096677,0.1870329,0.1252465,0.01112889,0.009068905,0.009986151,5.238722,0.03730653,0.002449483,0.05977606,0.1959195,4.822899,4.568016,18.21665,24.97344,41.94712,3.429428,33.91357,72.55068
57,0.026239,0.04815437,0.04071775,0.02358776,0.01496532,0.06343404,0.007700364,0.001881415,0.03551671,0.02175034,0.02025251,0.001067112,0.01969877,0.001068239,0.2139275,0.001195173,0.02310823,0.01245428,0.01285851,0.007064559,3.762657E-05,0.03085197,1.867343E-06,9.328681E-05,0.06632828,0.00020733,0.004977381,0.0007862697,0.007114046,2.633733E-05,0.006329777,8.917538E-05,0.01076733,0.01138059,0.001948875,0.01683923,0.02329717,0.04965861,0.006445143,0.0009802396,0.01766169,0.1495031,0.3279112,0.008123619,0.05297899,0.001181944,0.5229658,0.04039062,0.1799251,0.0006267022,0.01393106,0.7965289,0.003081207,0.05796795,0.01307749,0.01414073,0.09242755,1.279677,1.418109,0.3224468,0.1650358,0.112597,0.006768388,0.007324622,0.009031181,5.321244,0.04318197,0.002829964,0.05220777,0.19928,4.339301,4.608118,18.49085,25.07365,41.96014,3.403534,33.88675,72.76386
58,0.02627331,0.04789472,0.04082465,0.02364378,0.01498422,0.06336049,0.007694922,0.001875562,0.0355348,0.02173525,0.02025858,0.001066722,0.01968319,0.001069637,0.216747,0.001199946,0.02310795,0.01222127,0.01280524,0.007101458,4.500619E-05,0.03139004,1.996029E-06,0.0001328929,0.06650206,0.000211896,0.004988729,0.0008208381,0.00723258,2.622284E-05,0.006299193,8.980533E-05,0.01077639,0.01160005,0.01216429,0.01652882,0.02381596,0.04913259,0.006522202,0.001006566,0.017334,0.1487115,0.3118263,0.007898844,0.05349661,0.001199428,0.5252565,0.03968915,0.1765788,0.0006244142,0.01400146,0.802669,0.003011799,0.05809097,0.01299969,0.010752,0.08452041,1.406035,1.572052,0.4245063,0.1741849,0.1175219,0.007374501,0.007701222,0.009149513,5.363681,0.04704678,0.003186446,0.0535022,0.1979071,4.197495,4.62382,18.18481,25.05618,41.86437,3.389058,33.57981,72.81293
59,0.02630059,0.04763748,0.04093513,0.02369612,0.01499599,0.06329102,0.007689219,0.001868659,0.0355561,0.02172118,0.02026591,0.001066217,0.01964651,0.001070808,0.2194182,0.001208257,0.02313766,0.01269562,0.01273833,0.007137775,4.982999E-05,0.03162067,2.170962E-06,0.0001660112,0.06664423,0.0002161119,0.004985812,0.0008500073,0.007433485,2.606862E-05,0.00626932,9.47376E-05,0.01078674,0.01184101,0.02141282,0.01942071,0.02439871,0.04897848,0.006585721,0.001021548,0.01748375,0.147773,0.2824913,0.00790522,0.05362809,0.001285929,0.5362694,0.04004397,0.1777361,0.0006237142,0.01402751,0.8057238,0.002888897,0.05818808,0.01293016,0.01083309,0.08753265,1.391329,1.820535,0.5424421,0.1845908,0.1244877,0.01154865,0.009025427,0.009690265,5.35385,0.04603179,0.003310321,0.05794742,0.1946034,4.419397,4.621654,17.6839,24.96453,41.77498,3.402857,33.32268,72.36662
60,0.0263291,0.04737891,0.04104589,0.02375153,0.01500661,0.06321532,0.00768345,0.00186147,0.03557758,0.0217074,0.02026901,0.001065965,0.01960513,0.001072083,0.2220349,0.001217533,0.02317644,0.01327131,0.01266885,0.007116212,4.646125E-05,0.03038217,2.547355E-06,0.0001817391,0.0667936,0.0002154734,0.004990857,0.000859759,0.007486554,2.586983E-05,0.006239027,9.76306E-05,0.01079682,0.01179447,0.01989887,0.02222531,0.02476421,0.04893307,0.006585729,0.001004171,0.0178076,0.1473075,0.2665131,0.007998742,0.05301796,0.0013349,0.5499555,0.04079711,0.1813134,0.000622522,0.01403064,0.8091007,0.002803929,0.05797269,0.01286289,0.01428028,0.09504773,1.315097,1.93325,0.5771437,0.1864174,0.1281494,0.01683222,0.01033574,0.01038151,5.312123,0.03477462,0.003272574,0.0640962,0.1915941,4.751043,4.61554,17.35653,24.87708,41.75942,3.435178,33.30076,71.83488
61,0.02636341,0.04711454,0.04115345,0.02381076,0.01501957,0.06312868,0.007674664,0.001858416,0.03559777,0.0216931,0.0202338,0.001066284,0.01957263,0.001073544,0.2246985,0.001226656,0.02321632,0.01371237,0.012534,0.007007143,3.691278E-05,0.02819529,2.766875E-06,0.0001894266,0.06699005,0.0002033006,0.004948928,0.000827858,0.007264556,2.565629E-05,0.006255057,9.09343E-05,0.01080515,0.01153144,0.01484397,0.02350011,0.02479051,0.04860739,0.006526695,0.0009534834,0.01818955,0.1473857,0.2640622,0.008101062,0.05166804,0.001300995,0.5603694,0.04170228,0.1856273,0.0006203845,0.01404126,0.8140225,0.002774535,0.05684603,0.01279678,0.01917266,0.103577,1.344357,1.814823,0.5008914,0.1720145,0.1228602,0.01937198,0.01082764,0.01092863,5.260508,0.02073293,0.003387928,0.06558851,0.1909322,5.100509,4.623352,17.36952,24.83529,41.81909,3.464363,33.42779,71.64226
62,0.02639493,0.04683816,0.04125641,0.02386703,0.01503434,0.06302278,0.007664384,0.001856691,0.03561597,0.02167801,0.02018418,0.001066931,0.01955328,0.001075169,0.2274083,0.001235342,0.02325416,0.01416693,0.0123806,0.006901587,3.370346E-05,0.02647935,2.934291E-06,0.0002016188,0.0672088,0.0001891671,0.004898154,0.000789407,0.006963976,2.593207E-05,0.00624189,8.162738E-05,0.01081078,0.01118926,0.01083076,0.02368969,0.02478723,0.04809802,0.006406168,0.0008889661,0.0185797,0.1473684,0.2664667,0.008200387,0.05003827,0.001229112,0.5731854,0.04262657,0.1913202,0.000617433,0.0140554,0.8187357,0.00277622,0.05570196,0.012732,0.02431581,0.112629,1.471662,1.634803,0.4230761,0.1544714,0.1148131,0.02292145,0.01165079,0.01147954,5.204677,0.01055568,0.003581379,0.06855742,0.1907302,5.427026,4.637645,17.51034,24.81476,41.8679,3.484195,33.50456,71.80582
63,0.02641408,0.04654911,0.04135415,0.0239139,0.01504893,0.06289979,0.007652808,0.001854749,0.03563226,0.02166202,0.0201281,0.001067349,0.01954384,0.001076834,0.2301158,0.001243998,0.02328881,0.01473585,0.01222003,0.006877868,4.303714E-05,0.02546384,2.981684E-06,0.0002150626,0.0674078,0.0001858767,0.004834546,0.0007939454,0.006817472,2.617795E-05,0.006227548,7.487551E-05,0.01081329,0.0109721,0.009804724,0.02390616,0.02487,0.04765223,0.006295633,0.0008319019,0.01892685,0.1466566,0.2636631,0.008324676,0.04859706,0.001183199,0.5894996,0.04348813,0.1969633,0.0006143578,0.01407094,0.821673,0.002781581,0.05536021,0.01266885,0.02909685,0.1229015,1.533084,1.713802,0.4807166,0.1585964,0.1179967,0.02958539,0.01310046,0.01204576,5.146144,0.006005543,0.003867683,0.07212216,0.1898947,5.714565,4.64114,17.42662,24.78589,41.83255,3.497836,33.41779,72.01413
64,0.02642928,0.04624682,0.04144653,0.0239578,0.0150632,0.06277099,0.007640573,0.001852709,0.03564685,0.02164502,0.02006747,0.0010673,0.01954107,0.001078404,0.2327665,0.001252674,0.02331935,0.0153302,0.01205902,0.006897162,5.129501E-05,0.02646003,3.221896E-06,0.0002258889,0.06757307,0.0001945609,0.00478417,0.0008313452,0.006987495,2.639574E-05,0.006212378,7.328929E-05,0.01081269,0.01113407,0.01015794,0.02446368,0.02496003,0.04736549,0.00630998,0.0008167083,0.01925546,0.1457076,0.257713,0.008452076,0.04836375,0.001255117,0.6055941,0.04429132,0.2007136,0.0006119123,0.01408211,0.8214409,0.002781005,0.05515401,0.01260761,0.03291844,0.1334429,1.484976,1.941484,0.6010589,0.1706543,0.1235621,0.03698451,0.01464592,0.01241767,5.083966,0.007838627,0.003977002,0.07574201,0.1878237,5.951341,4.632633,17.19933,24.74015,41.75823,3.512426,33.32057,71.95164
65,0.02644752,0.0459309,0.04153353,0.02400455,0.0150789,0.06265008,0.007628375,0.001850744,0.03565985,0.02162718,0.0200055,0.001067001,0.0195497,0.00107985,0.235414,0.001261294,0.02334604,0.01576817,0.01190318,0.006934398,5.717321E-05,0.02736068,3.663786E-06,0.0002102863,0.06772397,0.0002060198,0.004756719,0.0008674985,0.007164177,2.658909E-05,0.00619692,7.277069E-05,0.01080926,0.01145626,0.009379436,0.02425025,0.02499335,0.04716,0.006432947,0.000836251,0.01916914,0.1448064,0.2561134,0.008558355,0.04870161,0.001369349,0.6195751,0.04421373,0.1996218,0.0006102205,0.01408924,0.8207962,0.002789952,0.05494048,0.01254962,0.03243627,0.1433071,1.256599,2.255299,0.6957859,0.1909444,0.12855,0.04038255,0.01514875,0.01257773,5.040681,0.01517745,0.003977863,0.07857627,0.1860511,5.960381,4.622229,17.05403,24.69357,41.70732,3.526001,33.37791,71.76768
66,0.02648182,0.04560934,0.04161745,0.02406322,0.01510431,0.06255238,0.007618017,0.001850754,0.03567199,0.02160887,0.0199479,0.001066827,0.01958579,0.001081204,0.2382665,0.001268328,0.02335244,0.01512958,0.01177165,0.006955084,5.415037E-05,0.02803487,3.12069E-06,0.0001753625,0.06790112,0.0002140134,0.004775659,0.0008823154,0.007177885,2.677123E-05,0.006187364,6.736484E-05,0.01080656,0.01158393,0.006838971,0.02287447,0.02467522,0.04689816,0.006596759,0.0008684608,0.01832876,0.1444633,0.2664147,0.008500309,0.04941994,0.001411156,0.6189817,0.04310495,0.1940782,0.0006085528,0.01411452,0.8269964,0.002847713,0.05476804,0.01249224,0.0273173,0.141359,1.102465,2.272477,0.6423634,0.1958069,0.1265421,0.02985624,0.01332114,0.01233131,5.045715,0.02426893,0.003776485,0.07213143,0.1874671,5.638101,4.637963,17.27726,24.71785,41.75031,3.522192,33.62996,71.75586
67,0.02652573,0.04531099,0.04170163,0.02412865,0.01513477,0.06247536,0.007609126,0.001851734,0.03568418,0.02159058,0.01989668,0.001066969,0.01963742,0.001082022,0.24102,0.001263498,0.02326709,0.01403003,0.01166094,0.006909709,4.364763E-05,0.02858754,2.364402E-06,0.0001452947,0.06811586,0.0002142267,0.004801539,0.0008635607,0.007067557,2.697159E-05,0.006179396,5.928207E-05,0.01080619,0.01154241,0.004670005,0.02104961,0.02390123,0.0463221,0.006772743,0.0008959878,0.01726685,0.1445636,0.2826914,0.00829624,0.05020814,0.001373175,0.6047537,0.0416343,0.1875503,0.0006066451,0.01416737,0.838235,0.002932152,0.05371895,0.01240539,0.02183591,0.1283108,1.133658,2.089931,0.5335517,0.1793676,0.1167752,0.01954679,0.01111852,0.01141756,5.094766,0.03150567,0.003394206,0.06182959,0.1910721,5.20048,4.623688,17.70828,24.81812,41.84387,3.506255,33.82102,72.11041
68,0.02657194,0.04504686,0.04178918,0.02419591,0.01516643,0.06241067,0.007601442,0.001853286,0.03569801,0.02157315,0.01985242,0.001067312,0.01969463,0.00108386,0.243564,0.001249223,0.02310879,0.01284274,0.01156441,0.006832973,3.38209E-05,0.02898203,1.839133E-06,0.0001197729,0.0683565,0.0002104569,0.004823271,0.0008315373,0.006908208,2.719463E-05,0.006175215,5.110228E-05,0.01080932,0.01141692,0.003085179,0.01898726,0.0229893,0.04543679,0.00695081,0.0009172549,0.01618194,0.1446884,0.3004187,0.008021693,0.05099341,0.001287907,0.5846629,0.04007834,0.1808263,0.000604919,0.01424393,0.8522249,0.003012404,0.05212268,0.01229773,0.01717248,0.1112591,1.314564,1.818814,0.4282686,0.1539354,0.1045461,0.01226192,0.009093623,0.01002244,5.170938,0.03642298,0.003047287,0.05147737,0.1958748,4.7348,4.606421,18.12564,24.93885,41.90131,3.474967,33.88057,72.50433
69,0.02661566,0.0447689,0.04188193,0.02426123,0.01519729,0.06234881,0.007594455,0.001855105,0.03571477,0.02155714,0.0198168,0.001067605,0.01972251,0.001085661,0.2462623,0.001244374,0.02300716,0.01166076,0.0114668,0.006836987,3.746962E-05,0.02961625,1.811086E-06,9.883736E-05,0.06857574,0.0002063806,0.00483575,0.000811635,0.006740677,2.738066E-05,0.006172672,4.428751E-05,0.01081541,0.01133564,0.001976131,0.01686887,0.02224028,0.04444768,0.007126505,0.000945106,0.01513493,0.144428,0.3175998,0.007722763,0.05197856,0.001189242,0.5611471,0.03853435,0.1723765,0.0006037736,0.01430152,0.8651479,0.003042953,0.05165571,0.01220605,0.01335467,0.09450089,1.55646,1.562361,0.3492498,0.1337918,0.09431206,0.007606218,0.00734216,0.009058709,5.249355,0.04226338,0.003417497,0.0428953,0.2003757,4.252094,4.650994,18.38806,25.03485,41.91236,3.448723,33.85659,72.70843
70,0.0266422,0.04448375,0.04198031,0.02431236,0.01521703,0.06228703,0.007586807,0.001855379,0.0357354,0.0215427,0.01978732,0.001067551,0.01971865,0.001086734,0.2488722,0.001249839,0.02298237,0.01146455,0.01134684,0.006871648,4.488991E-05,0.03022429,1.964649E-06,0.0001340805,0.06873518,0.0002114409,0.004794376,0.0008473432,0.006863477,2.752879E-05,0.006169799,4.310081E-05,0.01082288,0.011563,0.01267836,0.01661834,0.02276947,0.04398839,0.007289909,0.0009724756,0.01484958,0.1435273,0.3007641,0.007505814,0.05246371,0.001209597,0.5635918,0.03786986,0.1690984,0.0006033577,0.0143304,0.8695366,0.002971038,0.05174565,0.01213767,0.01006794,0.08645925,1.657407,1.717142,0.4615549,0.1364554,0.09719364,0.008275132,0.007707742,0.00917347,5.290069,0.04607482,0.003828046,0.04205928,0.2000646,4.111634,4.669303,18.09007,25.0122,41.81955,3.43357,33.55865,72.7572
71,0.02666135,0.04420273,0.04208243,0.02435997,0.01523059,0.06222852,0.007578894,0.001854496,0.03575915,0.02152937,0.01976011,0.001067424,0.01969398,0.001087528,0.251317,0.001259065,0.02298851,0.01194533,0.01121779,0.006906196,4.970961E-05,0.03053894,2.16224E-06,0.0001637492,0.06886618,0.0002162486,0.004741577,0.0008770533,0.007067656,2.766776E-05,0.006166185,4.451488E-05,0.01083178,0.01181178,0.02227781,0.01971983,0.02336857,0.04389612,0.007436315,0.000988594,0.01496544,0.1424784,0.2705445,0.007519,0.05256059,0.0012977,0.5751681,0.03820491,0.1701269,0.0006044349,0.01431804,0.870585,0.002848535,0.05181528,0.01207637,0.01020662,0.08944874,1.562073,2.013565,0.5790383,0.1479084,0.1009586,0.01274799,0.009020736,0.009716736,5.280067,0.04511024,0.003994869,0.04395885,0.1977527,4.333881,4.669051,17.60303,24.91642,41.73395,3.446242,33.30666,72.3237
72,0.02668211,0.04392289,0.0421849,0.02441121,0.01524311,0.06216353,0.007570975,0.00185321,0.03578298,0.02151635,0.01972996,0.001067576,0.0196646,0.001088418,0.2537015,0.001269276,0.02300463,0.0125133,0.01109048,0.006881496,4.619114E-05,0.02952372,2.559011E-06,0.0001774291,0.06900574,0.0002159393,0.004700397,0.0008853368,0.007121252,2.779548E-05,0.006160586,4.448055E-05,0.01084072,0.01176315,0.0206236,0.02275795,0.02374805,0.04390854,0.007513558,0.0009722909,0.01523214,0.1419511,0.2541482,0.007618422,0.05193745,0.001347002,0.5895473,0.03892298,0.1734944,0.0006049384,0.01428631,0.8720602,0.0027643,0.05162454,0.01201701,0.01365546,0.09699059,1.401383,2.170419,0.6064593,0.1571163,0.1023957,0.01825436,0.01032353,0.01041348,5.238999,0.03403594,0.003969696,0.04725914,0.1956826,4.66549,4.665287,17.28695,24.82641,41.72136,3.47698,33.28571,71.80364
73,0.02670942,0.04363965,0.04228429,0.02446691,0.01525758,0.06208616,0.007558634,0.001845194,0.03580522,0.02150282,0.01964484,0.001068305,0.0196433,0.001089506,0.2561275,0.001279269,0.02302262,0.01294311,0.01085311,0.006752951,3.645897E-05,0.02800798,2.772488E-06,0.0001723906,0.06919236,0.0002036879,0.004680641,0.0008501298,0.006830808,2.790336E-05,0.006210774,4.296631E-05,0.0108481,0.01149356,0.01534029,0.02412277,0.02389471,0.04361117,0.007389156,0.0009224206,0.01555421,0.1420226,0.2517772,0.007725248,0.05064362,0.001315063,0.6003232,0.03979101,0.1776024,0.0006034634,0.0141657,0.875307,0.002734606,0.05062265,0.01195866,0.01853326,0.1055687,1.38188,2.053641,0.519196,0.1493902,0.09705532,0.02082564,0.01081431,0.01096731,5.188108,0.02062537,0.003526836,0.04682642,0.1951369,5.014715,4.676923,17.30858,24.78371,41.78321,3.504679,33.41218,71.61492
74,0.02673415,0.04334718,0.04237909,0.0245198,0.01527356,0.06198946,0.007544313,0.001835056,0.03582546,0.02148854,0.01954119,0.001069344,0.01963376,0.001090766,0.2585964,0.001288737,0.02303932,0.01338104,0.01058954,0.006624664,3.326544E-05,0.02626552,2.932058E-06,0.0001737591,0.0694015,0.0001894734,0.004650497,0.0008088389,0.006476411,2.792647E-05,0.006225483,4.072391E-05,0.0108528,0.01114418,0.01117576,0.02434769,0.02400801,0.043122,0.007159466,0.0008586652,0.01588232,0.1420195,0.2543528,0.00782838,0.04910207,0.001246118,0.6137871,0.04067986,0.1830246,0.0006007977,0.01402505,0.8783124,0.002735449,0.04961416,0.01190152,0.02365545,0.1146662,1.465952,1.866572,0.4364738,0.1363367,0.08986688,0.02442635,0.01163793,0.01152656,5.133234,0.01076095,0.003455973,0.04750677,0.1947646,5.340537,4.695066,17.45663,24.7625,41.83523,3.523569,33.48992,71.77838
75,0.02674604,0.04304483,0.04246878,0.02456283,0.01528931,0.06187518,0.007528568,0.001823677,0.03584373,0.02147338,0.01943114,0.001070151,0.01963314,0.001092079,0.2610581,0.001298121,0.02305358,0.0139307,0.01032287,0.006579869,4.259528E-05,0.02523863,2.968421E-06,0.0001794705,0.06959245,0.0001865746,0.004603845,0.0008127324,0.006287439,2.794167E-05,0.006237736,4.019201E-05,0.01085441,0.01092555,0.01005648,0.02459819,0.02420912,0.04269448,0.006932478,0.0008026331,0.01616983,0.1412964,0.2515953,0.007956912,0.04773341,0.001202796,0.6309382,0.04150788,0.1883964,0.0005978595,0.01388644,0.8793826,0.00274045,0.04932521,0.01184587,0.02840722,0.1249761,1.478442,1.934667,0.4876756,0.1454006,0.09121434,0.03131954,0.01308833,0.01210342,5.076184,0.006260192,0.00365709,0.04863904,0.1936621,5.627039,4.701303,17.38077,24.73363,41.80439,3.536593,33.40627,71.98791
76,0.0267539,0.04273201,0.04255315,0.02460293,0.01530526,0.06175456,0.007512095,0.001812008,0.03586007,0.02145721,0.01931803,0.001070493,0.01963856,0.001093305,0.2634573,0.001307475,0.02306473,0.01450575,0.01006373,0.006579446,5.085226E-05,0.02610448,3.197082E-06,0.0001854717,0.06975347,0.0001960756,0.004569349,0.0008512327,0.006422198,2.795162E-05,0.006247959,4.275444E-05,0.01085293,0.01109659,0.01026611,0.02517045,0.02441423,0.04242516,0.00683797,0.0007886179,0.01644136,0.1403371,0.2457733,0.00808892,0.04752034,0.001277008,0.6478328,0.04228284,0.1919259,0.0005954839,0.01375174,0.8770438,0.00274011,0.04915409,0.01179196,0.03219097,0.1355498,1.348155,2.188669,0.5975028,0.1636284,0.09515835,0.03898539,0.01463788,0.01248751,5.016245,0.008008918,0.003744525,0.04985196,0.1912909,5.862769,4.694189,17.15872,24.68851,41.73494,3.550265,33.31142,71.9304
77,0.0267652,0.04240843,0.0426321,0.02464597,0.01532258,0.06164232,0.007495665,0.00180049,0.03587461,0.02144014,0.01920553,0.001070587,0.01965454,0.001094419,0.2658503,0.001316716,0.02307281,0.01492833,0.009818345,0.006597693,5.672052E-05,0.02697783,3.631545E-06,0.0001680939,0.06990232,0.000208363,0.004559107,0.0008880955,0.006566824,2.795957E-05,0.006256694,4.58344E-05,0.01084864,0.01142992,0.009363011,0.02493643,0.02455339,0.04223764,0.006860463,0.0008093111,0.01637698,0.1394528,0.2442975,0.008199619,0.04786028,0.00139333,0.6623791,0.04222971,0.190839,0.0005938258,0.0136231,0.8743205,0.00274885,0.04897551,0.01174106,0.0316589,0.1454352,1.152188,2.408858,0.6960531,0.1861668,0.1010736,0.04250685,0.01514826,0.01265928,4.975111,0.01527785,0.003742558,0.05066985,0.1892263,5.871508,4.685153,17.01788,24.64348,41.68887,3.562793,33.37092,71.75133
78,0.02679301,0.04208225,0.0427081,0.02470075,0.0153487,0.06155154,0.00748107,0.001791111,0.03588811,0.02142258,0.01909909,0.001070777,0.01969696,0.001095483,0.2684505,0.001324152,0.02306071,0.01432665,0.009603817,0.006598615,5.362341E-05,0.02767909,3.049241E-06,0.0001336109,0.07007777,0.0002167766,0.004595665,0.0009023444,0.006553774,2.797769E-05,0.006269962,4.497987E-05,0.01084498,0.01155967,0.006798299,0.02349433,0.02430767,0.04199445,0.006929507,0.0008425639,0.01566516,0.1391376,0.254479,0.008146928,0.04854981,0.001436155,0.6613306,0.04118103,0.1855272,0.0005921735,0.01352132,0.8789448,0.002804881,0.04883543,0.01169124,0.02649287,0.1434512,1.041779,2.350196,0.6422415,0.1929387,0.1016663,0.03174129,0.01332885,0.01242308,4.981155,0.02431719,0.003550796,0.04556201,0.1904027,5.548949,4.705701,17.2484,24.67126,41.7342,3.558017,33.62489,71.74344
79,0.02683031,0.04178452,0.04278446,0.0247619,0.01537938,0.06147948,0.007467913,0.001782879,0.03590152,0.02140506,0.01900072,0.001071258,0.01975704,0.001096204,0.2709273,0.001318935,0.02295632,0.01328575,0.009415975,0.00653291,4.319164E-05,0.02822891,2.267326E-06,0.000105439,0.07029176,0.0002170103,0.004636522,0.0008818126,0.006422531,2.803691E-05,0.006284098,4.140368E-05,0.01084377,0.01151563,0.004645182,0.0215817,0.02358575,0.04144055,0.007015363,0.0008710987,0.01475844,0.1392367,0.2703397,0.007950492,0.04929214,0.001400722,0.6463065,0.03978085,0.1793037,0.0005902805,0.01345731,0.889098,0.002889156,0.04793741,0.01161523,0.02102013,0.1303632,1.051685,2.177,0.532451,0.1798883,0.09442212,0.02109618,0.01113336,0.01152439,5.030058,0.03172324,0.003186952,0.03825203,0.1938213,5.112852,4.693969,17.68833,24.77676,41.83089,3.541666,33.818,72.10186
80,0.02687001,0.04152576,0.04286427,0.02482474,0.01541108,0.06141944,0.007455993,0.001775416,0.03591659,0.02138843,0.01891161,0.001071921,0.01982563,0.001098079,0.2731697,0.001303695,0.02277903,0.01216367,0.009248173,0.006436689,3.350349E-05,0.02861431,1.727875E-06,8.287172E-05,0.07053359,0.0002131809,0.004671471,0.000848234,0.006247907,2.813822E-05,0.006301143,3.710463E-05,0.01084623,0.01138648,0.003080602,0.01943913,0.02271644,0.04058245,0.007107229,0.0008934021,0.01382993,0.1393515,0.2874791,0.007685359,0.05002811,0.001319238,0.6253244,0.03829691,0.1729073,0.0005885686,0.0134267,0.902229,0.002972158,0.04657238,0.01152021,0.01641196,0.1133032,1.1572,1.966939,0.4262613,0.1588274,0.08381329,0.01347655,0.009113314,0.01014985,5.105683,0.03695654,0.002861017,0.03125761,0.1984808,4.650507,4.680261,18.1189,24.90198,41.88997,3.508901,33.87914,72.49983
81,0.0269075,0.04125245,0.04294954,0.02488561,0.01544191,0.06136371,0.007444841,0.001768406,0.03593448,0.02137565,0.01883316,0.001072541,0.01986242,0.001099797,0.2755652,0.001298417,0.02265895,0.01104628,0.009085668,0.006422945,3.718421E-05,0.02921432,1.682883E-06,6.542535E-05,0.07075507,0.0002091998,0.004696437,0.0008281113,0.006069136,2.821343E-05,0.00631868,3.343532E-05,0.01085164,0.0113035,0.001987321,0.01725199,0.02200391,0.03962452,0.007199652,0.0009221614,0.01293299,0.1391047,0.3039928,0.007396008,0.05095627,0.001224071,0.6007704,0.03682353,0.1648208,0.0005874513,0.013384,0.9140902,0.003006555,0.04619858,0.0114398,0.01266598,0.09650883,1.301693,1.782109,0.3494246,0.1425133,0.0746526,0.008518684,0.007364599,0.009202817,5.184191,0.04313036,0.003234953,0.02611652,0.2028261,4.172713,4.731534,18.39987,25.00083,41.90087,3.48129,33.85679,72.70667
